Generation,Evaluation Score
871,182858134.2528663414996720874210293
872,182858134.2528663414996720874210293
873,182858134.2528663414996720874210293
874,182858134.2528663414996720874210293
875,182858134.2528663414996720874210293
876,182858134.2528663414996720874210293
877,182858134.2528663414996720874210293
878,182858134.2528663414996720874210293
879,182858134.2528663414996720874210293
880,182858134.2528663414996720874210293
881,182858134.2528663414996720874210293
882,182858134.2528663414996720874210293
883,182858134.2528663414996720874210293
884,182858134.2528663414996720874210293
885,182858134.2528663414996720874210293
886,182858134.2528663414996720874210293
887,182858134.2528663414996720874210293
888,182858134.2528663414996720874210293
889,182858134.2528663414996720874210293
890,182858134.2528663414996720874210293
891,182858134.2528663414996720874210293
892,182858134.2528663414996720874210293
893,182858134.2528663414996720874210293
894,182858134.2528663414996720874210293
895,182858134.2528663414996720874210293
896,182858134.2528663414996720874210293
897,182858134.2528663414996720874210293
898,182858134.2528663414996720874210293
899,182858134.2528663414996720874210293
900,182858134.2528663414996720874210293
901,182858134.2528663414996720874210293
902,182858134.2528663414996720874210293
903,182858134.2528663414996720874210293
904,182858134.2528663414996720874210293
905,182858134.2528663414996720874210293
906,182858134.2528663414996720874210293
907,182858134.2528663414996720874210293
908,182858134.2528663414996720874210293
909,182858134.2528663414996720874210293
910,182858134.2528663414996720874210293
911,182858134.2528663414996720874210293
912,182858134.2528663414996720874210293
913,182858134.2528663414996720874210293
914,182858134.2528663414996720874210293
915,182858134.2528663414996720874210293
916,182858134.2528663414996720874210293
917,182858134.2528663414996720874210293
918,182858134.2528663414996720874210293
919,182858134.2528663414996720874210293
920,182858134.2528663414996720874210293
921,182858134.2528663414996720874210293
922,182858134.2528663414996720874210293
923,182858134.2528663414996720874210293
924,182858134.2528663414996720874210293
925,182858134.2528663414996720874210293
926,182858134.2528663414996720874210293
927,182858134.2528663414996720874210293
928,182858134.2528663414996720874210293
929,182858134.2528663414996720874210293
930,182858134.2528663414996720874210293
931,182858134.2528663414996720874210293
932,182858134.2528663414996720874210293
933,182858134.2528663414996720874210293
934,182858134.2528663414996720874210293
935,182858134.2528663414996720874210293
936,182858134.2528663414996720874210293
937,182858134.2528663414996720874210293
938,182858134.2528663414996720874210293
939,182858134.2528663414996720874210293
940,182858134.2528663414996720874210293
941,182858134.2528663414996720874210293
942,182858134.2528663414996720874210293
943,182858134.2528663414996720874210293
944,182858134.2528663414996720874210293
945,182858134.2528663414996720874210293
946,182858134.2528663414996720874210293
947,182858134.2528663414996720874210293
948,182858134.2528663414996720874210293
949,182858134.2528663414996720874210293
950,182858134.2528663414996720874210293
951,182858134.2528663414996720874210293
952,182858134.2528663414996720874210293
953,182858134.2528663414996720874210293
954,182858134.2528663414996720874210293
955,182858134.2528663414996720874210293
956,182858134.2528663414996720874210293
957,182858134.2528663414996720874210293
958,182858134.2528663414996720874210293
959,182858134.2528663414996720874210293
960,182858134.2528663414996720874210293
961,182858134.2528663414996720874210293
962,182858134.2528663414996720874210293
963,182858134.2528663414996720874210293
964,182858134.2528663414996720874210293
965,182858134.2528663414996720874210293
966,182858134.2528663414996720874210293
967,182858134.2528663414996720874210293
968,182858134.2528663414996720874210293
969,182858134.2528663414996720874210293
970,182858134.2528663414996720874210293
971,182858134.2528663414996720874210293
972,182858134.2528663414996720874210293
973,182858134.2528663414996720874210293
974,182858134.2528663414996720874210293
975,182858134.2528663414996720874210293
976,182858134.2528663414996720874210293
977,182858134.2528663414996720874210293
978,182858134.2528663414996720874210293
979,182858134.2528663414996720874210293
980,182858134.2528663414996720874210293
981,182858134.2528663414996720874210293
982,182858134.2528663414996720874210293
983,182858134.2528663414996720874210293
984,182858134.2528663414996720874210293
985,182858134.2528663414996720874210293
986,182858134.2528663414996720874210293
987,182858134.2528663414996720874210293
988,182858134.2528663414996720874210293
989,182858134.2528663414996720874210293
990,182858134.2528663414996720874210293
991,182858134.2528663414996720874210293
992,182858134.2528663414996720874210293
993,182858134.2528663414996720874210293
994,182858134.2528663414996720874210293
995,182858134.2528663414996720874210293
996,182858134.2528663414996720874210293
997,182858134.2528663414996720874210293
998,182858134.2528663414996720874210293
999,182858134.2528663414996720874210293
1000,182858134.2528663414996720874210293
1001,182858134.2528663414996720874210293
1002,182858134.2528663414996720874210293
1003,182858134.2528663414996720874210293
1004,182858134.2528663414996720874210293
1005,182858134.2528663414996720874210293
1006,182858134.2528663414996720874210293
1007,182858134.2528663414996720874210293
1008,182858134.2528663414996720874210293
1009,182858134.2528663414996720874210293
1010,182858134.2528663414996720874210293
1011,182858134.2528663414996720874210293
1012,182858134.2528663414996720874210293
1013,182858134.2528663414996720874210293
1014,182858134.2528663414996720874210293
1015,182858134.2528663414996720874210293
1016,182858134.2528663414996720874210293
1017,182858134.2528663414996720874210293
1018,182858134.2528663414996720874210293
1019,182858134.2528663414996720874210293
1020,182858134.2528663414996720874210293
1021,182858134.2528663414996720874210293
1022,182858134.2528663414996720874210293
1023,182858134.2528663414996720874210293
1024,182858134.2528663414996720874210293
1025,182858134.2528663414996720874210293
1026,182858134.2528663414996720874210293
1027,182858134.2528663414996720874210293
1028,182858134.2528663414996720874210293
1029,182858134.2528663414996720874210293
1030,182858134.2528663414996720874210293
1031,182858134.2528663414996720874210293
1032,182858134.2528663414996720874210293
1033,182858134.2528663414996720874210293
1034,182858134.2528663414996720874210293
1035,182858134.2528663414996720874210293
1036,182858134.2528663414996720874210293
1037,182858134.2528663414996720874210293
1038,182858134.2528663414996720874210293
1039,182858134.2528663414996720874210293
1040,182858134.2528663414996720874210293
1041,182858134.2528663414996720874210293
1042,182858134.2528663414996720874210293
1043,182858134.2528663414996720874210293
1044,182858134.2528663414996720874210293
1045,182858134.2528663414996720874210293
1046,182858134.2528663414996720874210293
1047,182858134.2528663414996720874210293
1048,182858134.2528663414996720874210293
1049,182858134.2528663414996720874210293
1050,182858134.2528663414996720874210293
1051,182858134.2528663414996720874210293
1052,182858134.2528663414996720874210293
1053,182858134.2528663414996720874210293
1054,182858134.2528663414996720874210293
1055,182858134.2528663414996720874210293
1056,182858134.2528663414996720874210293
1057,182858134.2528663414996720874210293
1058,182858134.2528663414996720874210293
1059,182858134.2528663414996720874210293
1060,182858134.2528663414996720874210293
1061,182858134.2528663414996720874210293
1062,182858134.2528663414996720874210293
1063,182858134.2528663414996720874210293
1064,182858134.2528663414996720874210293
1065,182858134.2528663414996720874210293
1066,182858134.2528663414996720874210293
1067,182858134.2528663414996720874210293
1068,182858134.2528663414996720874210293
1069,182858134.2528663414996720874210293
1070,182858134.2528663414996720874210293
1071,182858134.2528663414996720874210293
1072,182858134.2528663414996720874210293
1073,182858134.2528663414996720874210293
1074,182858134.2528663414996720874210293
1075,182858134.2528663414996720874210293
1076,182858134.2528663414996720874210293
1077,182858134.2528663414996720874210293
1078,182858134.2528663414996720874210293
1079,182858134.2528663414996720874210293
1080,182858134.2528663414996720874210293
1081,182858134.2528663414996720874210293
1082,182858134.2528663414996720874210293
1083,182858134.2528663414996720874210293
1084,182858134.2528663414996720874210293
1085,182858134.2528663414996720874210293
1086,182858134.2528663414996720874210293
1087,182858134.2528663414996720874210293
1088,182858134.2528663414996720874210293
1089,182858134.2528663414996720874210293
1090,182858134.2528663414996720874210293
1091,182858134.2528663414996720874210293
1092,182858134.2528663414996720874210293
1093,182858134.2528663414996720874210293
1094,182858134.2528663414996720874210293
1095,182858134.2528663414996720874210293
1096,182858134.2528663414996720874210293
1097,182858134.2528663414996720874210293
1098,182858134.2528663414996720874210293
1099,182858134.2528663414996720874210293
1100,182858134.2528663414996720874210293
1101,182858134.2528663414996720874210293
1102,182858134.2528663414996720874210293
1103,182858134.2528663414996720874210293
1104,182858134.2528663414996720874210293
1105,182858134.2528663414996720874210293
1106,182858134.2528663414996720874210293
1107,182858134.2528663414996720874210293
1108,182858134.2528663414996720874210293
1109,182858134.2528663414996720874210293
1110,182858134.2528663414996720874210293
1111,182858134.2528663414996720874210293
1112,182858134.2528663414996720874210293
1113,182858134.2528663414996720874210293
1114,182858134.2528663414996720874210293
1115,182858134.2528663414996720874210293
1116,182858134.2528663414996720874210293
1117,182858134.2528663414996720874210293
1118,182858134.2528663414996720874210293
1119,182858134.2528663414996720874210293
1120,182858134.2528663414996720874210293
1121,182858134.2528663414996720874210293
1122,182858134.2528663414996720874210293
1123,182858134.2528663414996720874210293
1124,182858134.2528663414996720874210293
1125,182858134.2528663414996720874210293
1126,182858134.2528663414996720874210293
1127,182858134.2528663414996720874210293
1128,182858134.2528663414996720874210293
1129,182858134.2528663414996720874210293
1130,182858134.2528663414996720874210293
1131,182858134.2528663414996720874210293
1132,182858134.2528663414996720874210293
1133,182858134.2528663414996720874210293
1134,182858134.2528663414996720874210293
1135,182858134.2528663414996720874210293
1136,182858134.2528663414996720874210293
1137,182858134.2528663414996720874210293
1138,182858134.2528663414996720874210293
1139,182858134.2528663414996720874210293
1140,182858134.2528663414996720874210293
1141,182858134.2528663414996720874210293
1142,182858134.2528663414996720874210293
1143,182858134.2528663414996720874210293
1144,182858134.2528663414996720874210293
1145,182858134.2528663414996720874210293
1146,182858134.2528663414996720874210293
1147,182858134.2528663414996720874210293
1148,182858134.2528663414996720874210293
1149,182858134.2528663414996720874210293
1150,182858134.2528663414996720874210293
1151,182858134.2528663414996720874210293
1152,182858134.2528663414996720874210293
1153,182858134.2528663414996720874210293
1154,182858134.2528663414996720874210293
1155,182858134.2528663414996720874210293
1156,182858134.2528663414996720874210293
1157,182858134.2528663414996720874210293
1158,182858134.2528663414996720874210293
1159,182858134.2528663414996720874210293
1160,182858134.2528663414996720874210293
1161,182858134.2528663414996720874210293
1162,182858134.2528663414996720874210293
1163,182858134.2528663414996720874210293
1164,182858134.2528663414996720874210293
1165,182858134.2528663414996720874210293
1166,182858134.2528663414996720874210293
1167,182858134.2528663414996720874210293
1168,182858134.2528663414996720874210293
1169,182858134.2528663414996720874210293
1170,182858134.2528663414996720874210293
1171,182858134.2528663414996720874210293
1172,182858134.2528663414996720874210293
1173,182858134.2528663414996720874210293
1174,182858134.2528663414996720874210293
1175,182858134.2528663414996720874210293
1176,182858134.2528663414996720874210293
1177,182858134.2528663414996720874210293
1178,182858134.2528663414996720874210293
1179,182858134.2528663414996720874210293
1180,182858134.2528663414996720874210293
1181,182858134.2528663414996720874210293
1182,182858134.2528663414996720874210293
1183,182858134.2528663414996720874210293
1184,182858134.2528663414996720874210293
1185,182858134.2528663414996720874210293
1186,182858134.2528663414996720874210293
1187,182858134.2528663414996720874210293
1188,182858134.2528663414996720874210293
1189,182858134.2528663414996720874210293
1190,182858134.2528663414996720874210293
1191,182858134.2528663414996720874210293
1192,182858134.2528663414996720874210293
1193,182858134.2528663414996720874210293
1194,182858134.2528663414996720874210293
1195,182858134.2528663414996720874210293
1196,182858134.2528663414996720874210293
1197,182858134.2528663414996720874210293
1198,182858134.2528663414996720874210293
1199,182858134.2528663414996720874210293
1200,182858134.2528663414996720874210293
1201,182858134.2528663414996720874210293
1202,182858134.2528663414996720874210293
1203,182858134.2528663414996720874210293
1204,182858134.2528663414996720874210293
1205,182858134.2528663414996720874210293
1206,182858134.2528663414996720874210293
1207,182858134.2528663414996720874210293
1208,182858134.2528663414996720874210293
1209,182858134.2528663414996720874210293
1210,182858134.2528663414996720874210293
1211,182858134.2528663414996720874210293
1212,182858134.2528663414996720874210293
1213,182858134.2528663414996720874210293
1214,182858134.2528663414996720874210293
1215,182858134.2528663414996720874210293
1216,182858134.2528663414996720874210293
1217,182858134.2528663414996720874210293
1218,182858134.2528663414996720874210293
1219,182858134.2528663414996720874210293
1220,182858134.2528663414996720874210293
1221,182858134.2528663414996720874210293
1222,182858134.2528663414996720874210293
1223,182858134.2528663414996720874210293
1224,182858134.2528663414996720874210293
1225,182858134.2528663414996720874210293
1226,182858134.2528663414996720874210293
1227,182858134.2528663414996720874210293
1228,182858134.2528663414996720874210293
1229,182858134.2528663414996720874210293
1230,182858134.2528663414996720874210293
1231,182858134.2528663414996720874210293
1232,182858134.2528663414996720874210293
1233,182858134.2528663414996720874210293
1234,182858134.2528663414996720874210293
1235,182858134.2528663414996720874210293
1236,182858134.2528663414996720874210293
1237,182858134.2528663414996720874210293
1238,182858134.2528663414996720874210293
1239,182858134.2528663414996720874210293
1240,182858134.2528663414996720874210293
1241,182858134.2528663414996720874210293
1242,182858134.2528663414996720874210293
1243,182858134.2528663414996720874210293
1244,182858134.2528663414996720874210293
1245,182858134.2528663414996720874210293
1246,182858134.2528663414996720874210293
1247,182858134.2528663414996720874210293
1248,182858134.2528663414996720874210293
1249,182858134.2528663414996720874210293
1250,182858134.2528663414996720874210293
1251,182858134.2528663414996720874210293
1252,182858134.2528663414996720874210293
1253,182858134.2528663414996720874210293
1254,182858134.2528663414996720874210293
1255,182858134.2528663414996720874210293
1256,182858134.2528663414996720874210293
1257,182858134.2528663414996720874210293
1258,182858134.2528663414996720874210293
1259,182858134.2528663414996720874210293
1260,182858134.2528663414996720874210293
1261,182858134.2528663414996720874210293
1262,182858134.2528663414996720874210293
1263,182858134.2528663414996720874210293
1264,182858134.2528663414996720874210293
1265,182858134.2528663414996720874210293
1266,182858134.2528663414996720874210293
1267,182858134.2528663414996720874210293
1268,182858134.2528663414996720874210293
1269,182858134.2528663414996720874210293
1270,182858134.2528663414996720874210293
1271,182858134.2528663414996720874210293
1272,182858134.2528663414996720874210293
1273,182858134.2528663414996720874210293
1274,182858134.2528663414996720874210293
1275,182858134.2528663414996720874210293
1276,182858134.2528663414996720874210293
1277,182858134.2528663414996720874210293
1278,182858134.2528663414996720874210293
1279,182858134.2528663414996720874210293
1280,182858134.2528663414996720874210293
1281,182858134.2528663414996720874210293
1282,182858134.2528663414996720874210293
1283,182858134.2528663414996720874210293
1284,182858134.2528663414996720874210293
1285,182858134.2528663414996720874210293
1286,182858134.2528663414996720874210293
1287,182858134.2528663414996720874210293
1288,182858134.2528663414996720874210293
1289,182858134.2528663414996720874210293
1290,182858134.2528663414996720874210293
1291,182858134.2528663414996720874210293
1292,182858134.2528663414996720874210293
1293,182858134.2528663414996720874210293
1294,182858134.2528663414996720874210293
1295,182858134.2528663414996720874210293
1296,182858134.2528663414996720874210293
1297,182858134.2528663414996720874210293
1298,182858134.2528663414996720874210293
1299,182858134.2528663414996720874210293
1300,182858134.2528663414996720874210293
1301,182858134.2528663414996720874210293
1302,182858134.2528663414996720874210293
1303,182858134.2528663414996720874210293
1304,182858134.2528663414996720874210293
1305,182858134.2528663414996720874210293
1306,182858134.2528663414996720874210293
1307,182858134.2528663414996720874210293
1308,182858134.2528663414996720874210293
1309,182858134.2528663414996720874210293
1310,182858134.2528663414996720874210293
1311,182858134.2528663414996720874210293
1312,182858134.2528663414996720874210293
1313,182858134.2528663414996720874210293
1314,182858134.2528663414996720874210293
1315,182858134.2528663414996720874210293
1316,182858134.2528663414996720874210293
1317,182858134.2528663414996720874210293
1318,182858134.2528663414996720874210293
1319,182858134.2528663414996720874210293
1320,182858134.2528663414996720874210293
1321,182858134.2528663414996720874210293
1322,182858134.2528663414996720874210293
1323,182858134.2528663414996720874210293
1324,182858134.2528663414996720874210293
1325,182858134.2528663414996720874210293
1326,182858134.2528663414996720874210293
1327,182858134.2528663414996720874210293
1328,182858134.2528663414996720874210293
1329,182858134.2528663414996720874210293
1330,182858134.2528663414996720874210293
1331,182858134.2528663414996720874210293
1332,182858134.2528663414996720874210293
1333,182858134.2528663414996720874210293
1334,182858134.2528663414996720874210293
1335,182858134.2528663414996720874210293
1336,182858134.2528663414996720874210293
1337,182858134.2528663414996720874210293
1338,182858134.2528663414996720874210293
1339,182858134.2528663414996720874210293
1340,182858134.2528663414996720874210293
1341,182858134.2528663414996720874210293
1342,182858134.2528663414996720874210293
1343,182858134.2528663414996720874210293
1344,182858134.2528663414996720874210293
1345,182858134.2528663414996720874210293
1346,182858134.2528663414996720874210293
1347,182858134.2528663414996720874210293
1348,182858134.2528663414996720874210293
1349,182858134.2528663414996720874210293
1350,182858134.2528663414996720874210293
1351,182858134.2528663414996720874210293
1352,182858134.2528663414996720874210293
1353,182858134.2528663414996720874210293
1354,182858134.2528663414996720874210293
1355,182858134.2528663414996720874210293
1356,182858134.2528663414996720874210293
1357,182858134.2528663414996720874210293
1358,182858134.2528663414996720874210293
1359,182858134.2528663414996720874210293
1360,182858134.2528663414996720874210293
1361,182858134.2528663414996720874210293
1362,182858134.2528663414996720874210293
1363,182858134.2528663414996720874210293
1364,182858134.2528663414996720874210293
1365,182858134.2528663414996720874210293
1366,182858134.2528663414996720874210293
1367,182858134.2528663414996720874210293
1368,182858134.2528663414996720874210293
1369,182858134.2528663414996720874210293
1370,182858134.2528663414996720874210293
1371,182858134.2528663414996720874210293
1372,182858134.2528663414996720874210293
1373,182858134.2528663414996720874210293
1374,182858134.2528663414996720874210293
1375,182858134.2528663414996720874210293
1376,182858134.2528663414996720874210293
1377,182858134.2528663414996720874210293
1378,182858134.2528663414996720874210293
1379,182858134.2528663414996720874210293
1380,182858134.2528663414996720874210293
1381,182858134.2528663414996720874210293
1382,182858134.2528663414996720874210293
1383,182858134.2528663414996720874210293
1384,182858134.2528663414996720874210293
1385,182858134.2528663414996720874210293
1386,182858134.2528663414996720874210293
1387,182858134.2528663414996720874210293
1388,182858134.2528663414996720874210293
1389,182858134.2528663414996720874210293
1390,182858134.2528663414996720874210293
1391,182858134.2528663414996720874210293
1392,182858134.2528663414996720874210293
1393,182858134.2528663414996720874210293
1394,182858134.2528663414996720874210293
1395,182858134.2528663414996720874210293
1396,182858134.2528663414996720874210293
1397,182858134.2528663414996720874210293
1398,182858134.2528663414996720874210293
1399,182858134.2528663414996720874210293
1400,182858134.2528663414996720874210293
1401,182858134.2528663414996720874210293
1402,182858134.2528663414996720874210293
1403,182858134.2528663414996720874210293
1404,182858134.2528663414996720874210293
1405,182858134.2528663414996720874210293
1406,182858134.2528663414996720874210293
1407,182858134.2528663414996720874210293
1408,182858134.2528663414996720874210293
1409,182858134.2528663414996720874210293
1410,182858134.2528663414996720874210293
1411,182858134.2528663414996720874210293
1412,182858134.2528663414996720874210293
1413,182858134.2528663414996720874210293
1414,182858134.2528663414996720874210293
1415,182858134.2528663414996720874210293
1416,182858134.2528663414996720874210293
1417,182858134.2528663414996720874210293
1418,182858134.2528663414996720874210293
1419,182858134.2528663414996720874210293
1420,182858134.2528663414996720874210293
1421,182858134.2528663414996720874210293
1422,182858134.2528663414996720874210293
1423,182858134.2528663414996720874210293
1424,182858134.2528663414996720874210293
1425,182858134.2528663414996720874210293
1426,182858134.2528663414996720874210293
1427,182858134.2528663414996720874210293
1428,182858134.2528663414996720874210293
1429,182858134.2528663414996720874210293
1430,182858134.2528663414996720874210293
1431,182858134.2528663414996720874210293
1432,182858134.2528663414996720874210293
1433,182858134.2528663414996720874210293
1434,182858134.2528663414996720874210293
1435,182858134.2528663414996720874210293
1436,182858134.2528663414996720874210293
1437,182858134.2528663414996720874210293
1438,182858134.2528663414996720874210293
1439,182858134.2528663414996720874210293
1440,182858134.2528663414996720874210293
1441,182858134.2528663414996720874210293
1442,182858134.2528663414996720874210293
1443,182858134.2528663414996720874210293
1444,182858134.2528663414996720874210293
1445,182858134.2528663414996720874210293
1446,182858134.2528663414996720874210293
1447,182858134.2528663414996720874210293
1448,182858134.2528663414996720874210293
1449,182858134.2528663414996720874210293
1450,182858134.2528663414996720874210293
1451,182858134.2528663414996720874210293
1452,182858134.2528663414996720874210293
1453,182858134.2528663414996720874210293
1454,182858134.2528663414996720874210293
1455,182858134.2528663414996720874210293
1456,182858134.2528663414996720874210293
1457,182858134.2528663414996720874210293
1458,182858134.2528663414996720874210293
1459,182858134.2528663414996720874210293
1460,182858134.2528663414996720874210293
1461,182858134.2528663414996720874210293
1462,182858134.2528663414996720874210293
1463,182858134.2528663414996720874210293
1464,182858134.2528663414996720874210293
1465,182858134.2528663414996720874210293
1466,182858134.2528663414996720874210293
1467,182858134.2528663414996720874210293
1468,182858134.2528663414996720874210293
1469,182858134.2528663414996720874210293
1470,182858134.2528663414996720874210293
1471,182858134.2528663414996720874210293
1472,182858134.2528663414996720874210293
1473,182858134.2528663414996720874210293
1474,182858134.2528663414996720874210293
1475,182858134.2528663414996720874210293
1476,182858134.2528663414996720874210293
1477,182858134.2528663414996720874210293
1478,182858134.2528663414996720874210293
1479,182858134.2528663414996720874210293
1480,182858134.2528663414996720874210293
1481,182858134.2528663414996720874210293
1482,182858134.2528663414996720874210293
1483,182858134.2528663414996720874210293
1484,182858134.2528663414996720874210293
1485,182858134.2528663414996720874210293
1486,182858134.2528663414996720874210293
1487,182858134.2528663414996720874210293
1488,182858134.2528663414996720874210293
1489,182858134.2528663414996720874210293
1490,182858134.2528663414996720874210293
1491,182858134.2528663414996720874210293
1492,182858134.2528663414996720874210293
1493,182858134.2528663414996720874210293
1494,182858134.2528663414996720874210293
1495,182858134.2528663414996720874210293
1496,182858134.2528663414996720874210293
1497,182858134.2528663414996720874210293
1498,182858134.2528663414996720874210293
1499,182858134.2528663414996720874210293
1500,182858134.2528663414996720874210293
1501,182858134.2528663414996720874210293
1502,182858134.2528663414996720874210293
1503,182858134.2528663414996720874210293
1504,182858134.2528663414996720874210293
1505,182858134.2528663414996720874210293
1506,182858134.2528663414996720874210293
1507,182858134.2528663414996720874210293
1508,182858134.2528663414996720874210293
1509,182858134.2528663414996720874210293
1510,182858134.2528663414996720874210293
1511,182858134.2528663414996720874210293
1512,182858134.2528663414996720874210293
1513,182858134.2528663414996720874210293
1514,182858134.2528663414996720874210293
1515,182858134.2528663414996720874210293
1516,182858134.2528663414996720874210293
1517,182858134.2528663414996720874210293
1518,182858134.2528663414996720874210293
1519,182858134.2528663414996720874210293
1520,182858134.2528663414996720874210293
1521,182858134.2528663414996720874210293
1522,182858134.2528663414996720874210293
1523,182858134.2528663414996720874210293
1524,182858134.2528663414996720874210293
1525,182858134.2528663414996720874210293
1526,182858134.2528663414996720874210293
1527,182858134.2528663414996720874210293
1528,182858134.2528663414996720874210293
1529,182858134.2528663414996720874210293
1530,182858134.2528663414996720874210293
1531,182858134.2528663414996720874210293
1532,182858134.2528663414996720874210293
1533,182858134.2528663414996720874210293
1534,182858134.2528663414996720874210293
1535,182858134.2528663414996720874210293
1536,182858134.2528663414996720874210293
1537,182858134.2528663414996720874210293
1538,182858134.2528663414996720874210293
1539,182858134.2528663414996720874210293
1540,182858134.2528663414996720874210293
1541,182858134.2528663414996720874210293
1542,182858134.2528663414996720874210293
1543,182858134.2528663414996720874210293
1544,182858134.2528663414996720874210293
1545,182858134.2528663414996720874210293
1546,182858134.2528663414996720874210293
1547,182858134.2528663414996720874210293
1548,182858134.2528663414996720874210293
1549,182858134.2528663414996720874210293
1550,182858134.2528663414996720874210293
1551,182858134.2528663414996720874210293
1552,182858134.2528663414996720874210293
1553,182858134.2528663414996720874210293
1554,182858134.2528663414996720874210293
1555,182858134.2528663414996720874210293
1556,182858134.2528663414996720874210293
1557,182858134.2528663414996720874210293
1558,182858134.2528663414996720874210293
1559,182858134.2528663414996720874210293
1560,182858134.2528663414996720874210293
1561,182858134.2528663414996720874210293
1562,182858134.2528663414996720874210293
1563,182858134.2528663414996720874210293
1564,182858134.2528663414996720874210293
1565,182858134.2528663414996720874210293
1566,182858134.2528663414996720874210293
1567,182858134.2528663414996720874210293
1568,182858134.2528663414996720874210293
1569,182858134.2528663414996720874210293
1570,182858134.2528663414996720874210293
1571,182858134.2528663414996720874210293
1572,182858134.2528663414996720874210293
1573,182858134.2528663414996720874210293
1574,182858134.2528663414996720874210293
1575,182858134.2528663414996720874210293
1576,182858134.2528663414996720874210293
1577,182858134.2528663414996720874210293
1578,182858134.2528663414996720874210293
1579,182858134.2528663414996720874210293
1580,182858134.2528663414996720874210293
1581,182858134.2528663414996720874210293
1582,182858134.2528663414996720874210293
1583,182858134.2528663414996720874210293
1584,182858134.2528663414996720874210293
1585,182858134.2528663414996720874210293
1586,182858134.2528663414996720874210293
1587,182858134.2528663414996720874210293
1588,182858134.2528663414996720874210293
1589,182858134.2528663414996720874210293
1590,182858134.2528663414996720874210293
1591,182858134.2528663414996720874210293
1592,182858134.2528663414996720874210293
1593,182858134.2528663414996720874210293
1594,182858134.2528663414996720874210293
1595,182858134.2528663414996720874210293
1596,182858134.2528663414996720874210293
1597,182858134.2528663414996720874210293
1598,182858134.2528663414996720874210293
1599,182858134.2528663414996720874210293
1600,182858134.2528663414996720874210293
1601,182858134.2528663414996720874210293
1602,182858134.2528663414996720874210293
1603,182858134.2528663414996720874210293
1604,182858134.2528663414996720874210293
1605,182858134.2528663414996720874210293
1606,182858134.2528663414996720874210293
1607,182858134.2528663414996720874210293
1608,182858134.2528663414996720874210293
1609,182858134.2528663414996720874210293
1610,182858134.2528663414996720874210293
1611,182858134.2528663414996720874210293
1612,182858134.2528663414996720874210293
1613,182858134.2528663414996720874210293
1614,182858134.2528663414996720874210293
1615,182858134.2528663414996720874210293
1616,182858134.2528663414996720874210293
1617,182858134.2528663414996720874210293
1618,182858134.2528663414996720874210293
1619,182858134.2528663414996720874210293
1620,182858134.2528663414996720874210293
1621,182858134.2528663414996720874210293
1622,182858134.2528663414996720874210293
1623,182858134.2528663414996720874210293
1624,182858134.2528663414996720874210293
1625,182858134.2528663414996720874210293
1626,182858134.2528663414996720874210293
1627,182858134.2528663414996720874210293
1628,182858134.2528663414996720874210293
1629,182858134.2528663414996720874210293
1630,182858134.2528663414996720874210293
1631,182858134.2528663414996720874210293
1632,182858134.2528663414996720874210293
1633,182858134.2528663414996720874210293
1634,182858134.2528663414996720874210293
1635,182858134.2528663414996720874210293
1636,182858134.2528663414996720874210293
1637,182858134.2528663414996720874210293
1638,182858134.2528663414996720874210293
1639,182858134.2528663414996720874210293
1640,182858134.2528663414996720874210293
1641,182858134.2528663414996720874210293
1642,182858134.2528663414996720874210293
1643,182858134.2528663414996720874210293
1644,182858134.2528663414996720874210293
1645,182858134.2528663414996720874210293
1646,182858134.2528663414996720874210293
1647,182858134.2528663414996720874210293
1648,182858134.2528663414996720874210293
1649,182858134.2528663414996720874210293
1650,182858134.2528663414996720874210293
1651,182858134.2528663414996720874210293
1652,182858134.2528663414996720874210293
1653,182858134.2528663414996720874210293
1654,182858134.2528663414996720874210293
1655,182858134.2528663414996720874210293
1656,182858134.2528663414996720874210293
1657,182858134.2528663414996720874210293
1658,182858134.2528663414996720874210293
1659,182858134.2528663414996720874210293
1660,182858134.2528663414996720874210293
1661,182858134.2528663414996720874210293
1662,182858134.2528663414996720874210293
1663,182858134.2528663414996720874210293
1664,182858134.2528663414996720874210293
1665,182858134.2528663414996720874210293
1666,182858134.2528663414996720874210293
1667,182858134.2528663414996720874210293
1668,182858134.2528663414996720874210293
1669,182858134.2528663414996720874210293
1670,182858134.2528663414996720874210293
1671,182858134.2528663414996720874210293
1672,182858134.2528663414996720874210293
1673,182858134.2528663414996720874210293
1674,182858134.2528663414996720874210293
1675,182858134.2528663414996720874210293
1676,182858134.2528663414996720874210293
1677,182858134.2528663414996720874210293
1678,182858134.2528663414996720874210293
1679,182858134.2528663414996720874210293
1680,182858134.2528663414996720874210293
1681,182858134.2528663414996720874210293
1682,182858134.2528663414996720874210293
1683,182858134.2528663414996720874210293
1684,182858134.2528663414996720874210293
1685,182858134.2528663414996720874210293
1686,182858134.2528663414996720874210293
1687,182858134.2528663414996720874210293
1688,182858134.2528663414996720874210293
1689,182858134.2528663414996720874210293
1690,182858134.2528663414996720874210293
1691,182858134.2528663414996720874210293
1692,182858134.2528663414996720874210293
1693,182858134.2528663414996720874210293
1694,182858134.2528663414996720874210293
1695,182858134.2528663414996720874210293
1696,182858134.2528663414996720874210293
1697,182858134.2528663414996720874210293
1698,182858134.2528663414996720874210293
1699,182858134.2528663414996720874210293
1700,182858134.2528663414996720874210293
